,sex,age,race,c_charge_degree,priors_count,is_recid
6570,Male,24,Caucasian,F,0,pos
6571,Male,31,African-American,M,6,neg
6572,Male,22,African-American,F,0,neg
6573,Female,46,African-American,F,4,pos
6574,Male,53,African-American,M,3,pos
6575,Male,54,Caucasian,F,0,pos
6576,Female,37,Caucasian,F,5,neg
6577,Female,35,African-American,F,7,neg
6578,Female,53,African-American,F,0,pos
6579,Male,26,African-American,M,9,neg
6580,Male,48,African-American,M,7,neg
6581,Male,63,African-American,M,22,neg
6582,Female,56,African-American,M,2,neg
6583,Male,25,African-American,F,6,neg
6584,Female,49,Caucasian,F,0,pos
6585,Male,34,Caucasian,M,0,neg
6586,Male,21,African-American,M,0,neg
6587,Male,23,Caucasian,F,0,neg
6588,Male,57,Caucasian,F,0,pos
6589,Male,29,Caucasian,F,8,neg
6590,Female,34,Other,F,0,neg
6591,Male,25,Caucasian,F,5,neg
6592,Female,42,African-American,F,1,pos
6593,Male,51,African-American,F,1,pos
6594,Male,26,African-American,F,7,pos
6595,Male,31,Other,M,5,pos
6596,Male,34,African-American,F,9,pos
6597,Male,53,African-American,M,13,pos
6598,Female,43,African-American,F,6,pos
6599,Male,34,African-American,F,0,pos
6600,Female,27,Caucasian,F,2,neg
6601,Male,51,African-American,M,0,pos
6602,Male,26,Caucasian,M,1,pos
6603,Male,47,African-American,F,5,pos
6604,Male,22,Caucasian,F,0,pos
6605,Female,36,Caucasian,F,0,pos
6606,Female,36,Hispanic,M,1,pos
6607,Male,41,Caucasian,F,4,neg
6608,Male,37,African-American,M,2,pos
6609,Male,21,African-American,F,2,pos
6610,Male,25,African-American,M,6,pos
6611,Male,27,Hispanic,F,1,neg
6612,Female,31,Hispanic,F,2,neg
6613,Male,24,African-American,M,7,neg
6614,Male,33,Caucasian,M,0,pos
6615,Male,46,Caucasian,F,5,pos
6616,Female,44,Caucasian,F,3,neg
6617,Male,46,Caucasian,F,0,neg
6618,Female,28,African-American,F,1,pos
6619,Male,28,African-American,F,5,neg
6620,Male,66,African-American,F,5,neg
6621,Male,20,Caucasian,M,0,pos
6622,Male,27,African-American,F,2,pos
6623,Female,24,Other,F,0,pos
6624,Male,25,African-American,F,3,neg
6625,Male,31,Caucasian,M,8,pos
6626,Female,39,African-American,F,1,pos
6627,Female,41,African-American,F,7,neg
6628,Male,26,African-American,F,0,pos
6629,Male,25,African-American,M,2,neg
6630,Male,35,African-American,F,5,pos
6631,Male,55,Hispanic,M,0,pos
6632,Male,22,African-American,F,2,neg
6633,Female,29,Other,M,2,neg
6634,Male,25,African-American,F,7,neg
6635,Male,50,Caucasian,M,18,neg
6636,Female,27,Caucasian,M,2,pos
6637,Male,50,Hispanic,F,5,neg
6638,Female,20,Caucasian,M,0,neg
6639,Male,56,Caucasian,M,5,neg
6640,Male,25,African-American,F,5,neg
6641,Female,48,African-American,F,1,pos
6642,Male,21,African-American,F,1,pos
6643,Male,31,Caucasian,M,2,neg
6644,Male,35,Caucasian,M,0,pos
6645,Male,25,Hispanic,M,6,neg
6646,Male,34,African-American,F,2,neg
6647,Male,32,African-American,F,0,pos
6648,Male,33,Hispanic,M,1,pos
6649,Female,31,African-American,F,1,neg
6650,Male,29,African-American,F,6,neg
6651,Male,25,African-American,F,2,pos
6652,Male,26,African-American,M,13,neg
6653,Female,44,Hispanic,M,0,pos
6654,Male,31,African-American,M,11,neg
6655,Male,28,African-American,M,3,neg
6656,Female,47,Hispanic,F,1,pos
6657,Female,27,African-American,F,10,neg
6658,Male,24,African-American,F,0,neg
6659,Male,49,Caucasian,F,0,pos
6660,Female,40,Caucasian,F,0,pos
6661,Male,22,African-American,M,4,pos
6662,Male,28,African-American,F,5,neg
6663,Female,51,Caucasian,F,1,pos
6664,Male,24,African-American,F,2,neg
6665,Male,49,Caucasian,M,1,pos
6666,Male,33,Caucasian,M,0,neg
6667,Male,34,African-American,F,6,neg
6668,Male,30,African-American,M,8,neg
6669,Male,44,Caucasian,F,0,neg
6670,Male,41,African-American,F,12,neg
6671,Male,46,Caucasian,F,0,pos
6672,Male,57,African-American,M,2,pos
6673,Female,44,Caucasian,M,1,pos
6674,Male,32,African-American,F,0,pos
6675,Male,36,African-American,M,1,pos
6676,Male,30,African-American,M,1,pos
6677,Male,28,African-American,M,0,pos
6678,Male,31,Caucasian,M,3,neg
6679,Male,29,African-American,F,8,neg
6680,Male,21,African-American,M,1,pos
6681,Male,23,African-American,F,5,neg
6682,Male,27,Other,M,0,pos
6683,Male,25,Caucasian,F,4,pos
6684,Female,49,African-American,F,25,neg
6685,Male,35,Other,F,2,pos
6686,Male,35,Hispanic,F,0,neg
6687,Female,25,African-American,M,1,neg
6688,Male,32,Hispanic,M,2,neg
6689,Male,35,African-American,F,9,pos
6690,Male,33,Caucasian,M,4,pos
6691,Male,38,Caucasian,F,8,pos
6692,Male,32,African-American,M,0,pos
6693,Female,23,African-American,M,0,pos
6694,Male,67,African-American,F,3,pos
6695,Male,23,African-American,F,4,pos
6696,Female,26,African-American,M,0,pos
6697,Male,31,African-American,F,9,neg
6698,Male,22,African-American,M,0,neg
6699,Female,20,Caucasian,F,0,neg
6700,Male,24,African-American,F,1,pos
6701,Male,37,African-American,M,0,pos
6702,Male,29,African-American,F,0,pos
6703,Male,34,Other,F,0,pos
6704,Male,29,African-American,F,9,neg
6705,Male,49,Caucasian,F,3,pos
6706,Male,31,African-American,F,2,pos
6707,Male,59,Caucasian,M,0,pos
6708,Male,39,African-American,M,2,neg
6709,Male,23,African-American,F,1,pos
6710,Male,27,African-American,F,3,neg
6711,Male,22,African-American,F,1,pos
6712,Male,21,Caucasian,F,0,neg
6713,Male,36,African-American,F,0,pos
6714,Male,30,African-American,F,10,neg
6715,Male,31,Caucasian,M,3,pos
6716,Female,29,Hispanic,M,0,pos
6717,Male,47,Other,M,5,neg
6718,Male,25,African-American,F,7,neg
6719,Male,26,Caucasian,F,0,pos
6720,Male,24,African-American,M,0,pos
6721,Male,43,Other,F,1,pos
6722,Male,27,African-American,F,11,pos
6723,Male,28,Caucasian,F,4,pos
6724,Female,33,Other,F,0,pos
6725,Male,54,Caucasian,F,3,neg
6726,Male,57,Caucasian,M,0,pos
6727,Male,54,Caucasian,F,11,neg
6728,Male,30,African-American,F,2,pos
6729,Male,27,Other,M,0,pos
6730,Female,31,African-American,F,4,pos
6731,Male,29,Caucasian,F,0,pos
6732,Female,29,Hispanic,M,0,neg
6733,Male,33,Hispanic,M,2,pos
6734,Male,22,African-American,M,0,pos
6735,Male,28,African-American,F,2,neg
6736,Male,35,African-American,M,0,neg
6737,Male,29,African-American,F,2,neg
6738,Male,30,African-American,F,14,neg
6739,Female,44,African-American,M,1,pos
6740,Male,27,African-American,F,2,neg
6741,Female,63,Caucasian,M,0,pos
6742,Male,27,African-American,F,6,neg
6743,Male,34,Other,M,3,pos
6744,Male,36,Caucasian,F,0,neg
6745,Male,31,African-American,F,5,neg
6746,Male,21,African-American,F,0,pos
6747,Male,23,Caucasian,F,1,pos
6748,Male,55,African-American,F,1,pos
6749,Male,40,African-American,F,1,pos
6750,Male,30,African-American,M,3,neg
6751,Male,41,African-American,M,1,pos
6752,Male,56,Caucasian,M,0,pos
6753,Male,23,African-American,F,1,neg
6754,Male,61,African-American,M,14,neg
6755,Male,22,Hispanic,F,0,neg
6756,Male,20,African-American,F,0,neg
6757,Male,49,Caucasian,F,2,neg
6758,Male,31,African-American,F,6,pos
6759,Male,50,African-American,F,7,neg
6760,Female,31,African-American,M,3,neg
6761,Male,32,African-American,F,4,pos
6762,Female,26,Caucasian,F,7,neg
6763,Male,44,African-American,F,0,neg
6764,Male,56,Other,M,0,pos
6765,Male,62,African-American,M,0,pos
6766,Male,43,African-American,F,3,neg
6767,Male,31,Hispanic,M,8,neg
6768,Female,24,African-American,M,1,neg
6769,Male,41,African-American,F,13,neg
6770,Male,23,Caucasian,M,0,pos
6771,Male,25,African-American,F,1,pos
6772,Male,53,Other,M,0,pos
6773,Male,67,Caucasian,M,0,pos
6774,Male,38,Hispanic,M,0,pos
6775,Male,40,Other,F,1,pos
6776,Male,20,African-American,F,0,neg
6777,Female,45,Other,F,1,pos
6778,Male,29,African-American,M,3,neg
6779,Male,32,Hispanic,M,0,pos
6780,Female,34,Caucasian,F,0,neg
6781,Male,23,African-American,M,1,neg
6782,Female,39,Other,F,0,pos
6783,Male,29,African-American,F,0,pos
6784,Male,46,African-American,F,4,pos
6785,Male,31,African-American,M,9,neg
6786,Male,24,African-American,M,1,pos
6787,Male,28,African-American,F,1,neg
6788,Female,25,African-American,M,0,neg
6789,Female,24,African-American,M,0,pos
6790,Male,29,Other,F,5,pos
6791,Male,28,Hispanic,F,3,neg
6792,Male,36,Caucasian,F,1,pos
6793,Male,25,African-American,M,2,neg
6794,Male,29,Caucasian,F,0,pos
6795,Female,26,Caucasian,F,1,pos
6796,Male,23,African-American,F,3,neg
6797,Male,20,Other,F,1,neg
6798,Male,32,African-American,F,4,neg
6799,Male,29,Hispanic,F,1,pos
6800,Female,26,Caucasian,F,0,pos
6801,Male,45,Hispanic,F,3,pos
6802,Male,35,Caucasian,M,0,neg
6803,Male,23,African-American,M,0,neg
6804,Female,46,Caucasian,M,0,pos
6805,Male,41,Caucasian,F,0,pos
6806,Male,22,Caucasian,M,0,neg
6807,Male,27,African-American,M,7,neg
6808,Female,38,Other,M,0,pos
6809,Female,24,African-American,F,1,neg
6810,Male,27,African-American,F,10,neg
6811,Male,22,Caucasian,M,1,pos
6812,Female,43,African-American,F,3,neg
6813,Male,26,African-American,M,3,neg
6814,Male,26,Caucasian,M,7,pos
6815,Male,29,Caucasian,F,3,neg
6816,Female,42,African-American,F,17,neg
6817,Male,30,African-American,M,0,pos
6818,Male,34,Caucasian,F,1,pos
6819,Male,23,Caucasian,M,3,pos
6820,Female,47,Caucasian,M,0,pos
6821,Male,55,Caucasian,M,2,pos
6822,Female,30,Caucasian,F,5,neg
6823,Male,30,Hispanic,M,0,pos
6824,Male,43,African-American,F,2,pos
6825,Male,45,African-American,F,38,neg
6826,Male,30,Hispanic,M,0,pos
6827,Female,61,Caucasian,F,15,pos
6828,Male,63,African-American,M,16,pos
6829,Male,49,Caucasian,F,0,pos
6830,Male,49,African-American,M,1,pos
6831,Male,42,African-American,F,1,pos
6832,Male,24,African-American,M,1,pos
6833,Male,51,Caucasian,F,0,pos
6834,Male,32,Hispanic,M,6,neg
6835,Male,28,Caucasian,F,4,neg
6836,Male,26,Caucasian,F,2,neg
6837,Male,28,Caucasian,F,2,neg
6838,Male,49,African-American,F,2,pos
6839,Female,33,African-American,M,6,neg
6840,Male,47,Caucasian,F,1,pos
6841,Male,56,Caucasian,F,1,pos
6842,Male,53,Caucasian,M,8,pos
6843,Male,27,Other,M,2,neg
6844,Male,34,Hispanic,F,17,neg
6845,Male,41,Caucasian,M,3,pos
6846,Male,45,African-American,F,6,pos
6847,Male,47,Caucasian,M,2,pos
6848,Female,21,African-American,F,0,pos
6849,Male,27,Caucasian,M,2,neg
6850,Male,21,African-American,F,0,pos
6851,Male,31,Caucasian,F,0,pos
6852,Female,45,Hispanic,M,0,pos
6853,Male,30,African-American,F,8,neg
6854,Male,43,Hispanic,M,1,neg
6855,Male,23,African-American,F,0,pos
6856,Male,52,Caucasian,F,1,pos
6857,Male,48,African-American,M,11,neg
6858,Female,51,African-American,M,3,pos
6859,Male,30,Caucasian,M,1,neg
6860,Female,29,African-American,F,5,neg
6861,Female,44,African-American,F,0,pos
6862,Male,34,African-American,F,12,neg
6863,Female,25,Hispanic,F,0,pos
6864,Male,28,African-American,F,5,neg
6865,Male,28,African-American,F,9,neg
6866,Male,37,Other,M,0,neg
6867,Female,34,Caucasian,F,0,pos
6868,Male,23,African-American,M,3,neg
6869,Male,71,Caucasian,M,3,pos
6870,Male,45,Caucasian,M,2,pos
6871,Female,33,Native American,F,5,neg
6872,Male,29,African-American,M,0,pos
6873,Male,52,African-American,F,23,neg
6874,Male,26,Caucasian,F,1,pos
6875,Male,31,Hispanic,M,0,neg
6876,Male,36,Hispanic,F,5,pos
6877,Male,52,African-American,F,17,neg
6878,Male,42,Hispanic,F,1,neg
6879,Male,21,African-American,M,0,pos
6880,Male,29,Caucasian,M,2,pos
6881,Male,54,Caucasian,M,0,pos
6882,Male,58,Caucasian,F,12,neg
6883,Female,22,Caucasian,M,1,pos
6884,Male,27,Caucasian,F,0,neg
6885,Male,29,Caucasian,M,1,pos
6886,Female,25,Hispanic,F,14,pos
6887,Male,62,Other,M,0,pos
6888,Female,23,African-American,M,2,neg
6889,Male,22,Other,F,1,neg
6890,Female,65,Caucasian,F,1,pos
6891,Female,28,Caucasian,F,5,neg
6892,Male,31,African-American,F,15,neg
6893,Male,31,Caucasian,F,0,pos
6894,Male,21,African-American,F,0,pos
6895,Male,27,African-American,F,17,neg
6896,Male,33,Caucasian,F,1,pos
6897,Male,25,African-American,F,3,pos
6898,Male,39,Caucasian,F,1,pos
6899,Male,29,African-American,M,8,neg
6900,Male,27,African-American,F,15,neg
6901,Female,42,Caucasian,F,0,pos
6902,Male,21,Caucasian,F,0,pos
6903,Male,27,African-American,M,5,neg
6904,Male,36,African-American,M,2,neg
6905,Female,24,African-American,F,0,neg
6906,Female,67,Caucasian,M,0,pos
6907,Male,29,Other,F,4,neg
6908,Female,27,African-American,F,2,pos
6909,Male,39,African-American,F,3,neg
6910,Male,42,Caucasian,F,5,pos
6911,Male,41,Hispanic,M,1,pos
6912,Female,25,African-American,F,1,pos
6913,Male,40,Caucasian,F,8,neg
6914,Male,37,African-American,M,4,neg
6915,Female,42,African-American,F,8,neg
6916,Female,27,African-American,M,12,neg
6917,Male,26,African-American,F,8,neg
6918,Male,23,African-American,M,1,pos
6919,Male,32,Caucasian,M,8,neg
6920,Female,31,Caucasian,M,1,neg
6921,Male,20,Caucasian,F,1,neg
6922,Male,26,Caucasian,F,4,neg
6923,Male,51,Caucasian,M,2,neg
6924,Male,67,Caucasian,M,0,pos
6925,Male,27,African-American,F,10,pos
6926,Female,26,Caucasian,M,1,pos
6927,Male,55,African-American,M,3,neg
6928,Male,51,Caucasian,F,1,pos
6929,Male,31,Other,F,0,pos
6930,Male,28,Caucasian,M,0,pos
6931,Female,51,Caucasian,M,0,pos
6932,Male,28,African-American,F,13,neg
6933,Male,22,African-American,F,0,neg
6934,Male,26,African-American,F,2,neg
6935,Female,27,African-American,F,1,pos
6936,Male,32,African-American,M,5,pos
6937,Male,36,African-American,F,11,neg
6938,Male,27,African-American,M,4,pos
6939,Male,41,Caucasian,F,1,neg
6940,Male,24,African-American,M,12,pos
6941,Male,61,African-American,F,11,pos
6942,Female,29,Caucasian,F,3,pos
6943,Male,34,Caucasian,F,11,pos
6944,Male,45,Caucasian,F,0,pos
6945,Male,21,Caucasian,F,3,neg
6946,Male,28,African-American,F,20,neg
6947,Male,23,African-American,F,3,pos
6948,Male,31,Caucasian,F,6,pos
6949,Male,59,Caucasian,M,0,neg
6950,Male,40,African-American,M,8,neg
6951,Female,22,Caucasian,M,1,pos
6952,Male,21,African-American,M,1,neg
6953,Male,24,African-American,F,1,neg
6954,Male,25,Caucasian,F,2,neg
6955,Female,25,African-American,F,1,pos
6956,Male,47,African-American,M,3,neg
6957,Male,25,Hispanic,F,1,pos
6958,Male,21,African-American,M,5,neg
6959,Male,29,African-American,F,1,neg
6960,Male,40,Caucasian,F,4,neg
6961,Female,32,Hispanic,F,1,pos
6962,Male,39,Caucasian,M,0,pos
6963,Male,22,Other,F,3,pos
6964,Female,30,African-American,M,0,neg
6965,Female,22,Caucasian,F,2,neg
6966,Male,25,Caucasian,M,0,pos
6967,Female,21,Caucasian,M,0,neg
6968,Male,25,Caucasian,M,0,neg
6969,Male,54,Caucasian,F,1,neg
6970,Male,27,African-American,M,5,neg
6971,Male,45,Caucasian,M,4,neg
6972,Male,32,African-American,F,4,neg
6973,Male,22,African-American,M,0,neg
6974,Male,23,Other,F,6,neg
6975,Female,44,African-American,F,6,pos
6976,Male,59,Other,F,20,neg
6977,Male,28,African-American,M,0,neg
6978,Male,23,African-American,F,0,pos
6979,Male,46,Caucasian,F,0,pos
6980,Male,33,Caucasian,F,2,pos
6981,Male,30,Other,M,1,neg
6982,Female,40,Caucasian,F,3,neg
6983,Male,54,Caucasian,F,7,pos
6984,Male,21,Caucasian,M,0,pos
6985,Male,43,Caucasian,M,6,neg
6986,Male,22,African-American,F,3,neg
6987,Male,22,African-American,M,0,pos
6988,Male,31,African-American,F,0,pos
6989,Male,32,African-American,F,6,neg
6990,Female,50,Caucasian,F,3,neg
6991,Male,27,Hispanic,F,4,neg
6992,Male,21,African-American,M,1,pos
6993,Male,23,Caucasian,M,0,pos
6994,Male,33,African-American,M,3,neg
6995,Male,64,African-American,M,0,pos
6996,Female,42,Other,F,0,pos
6997,Male,20,African-American,F,0,pos
6998,Male,26,Caucasian,M,1,pos
6999,Male,30,African-American,F,18,neg
7000,Male,23,Hispanic,M,0,neg
7001,Male,23,African-American,F,10,neg
7002,Male,60,African-American,F,13,neg
7003,Male,46,African-American,F,2,neg
7004,Female,29,African-American,F,0,pos
7005,Male,56,Caucasian,M,0,neg
7006,Female,45,African-American,F,0,pos
7007,Male,26,African-American,F,4,neg
7008,Female,47,African-American,M,4,pos
7009,Female,29,African-American,F,7,neg
7010,Male,32,African-American,F,9,pos
7011,Male,27,Caucasian,F,2,neg
7012,Male,23,Other,F,0,pos
7013,Male,29,African-American,F,10,neg
7014,Male,33,Hispanic,F,11,neg
7015,Male,22,African-American,F,1,neg
7016,Female,33,Hispanic,F,2,pos
7017,Female,28,African-American,F,1,pos
7018,Male,36,Caucasian,F,0,pos
7019,Male,32,Hispanic,F,1,pos
7020,Male,24,African-American,F,0,pos
7021,Male,33,African-American,M,9,neg
7022,Male,46,African-American,M,2,pos
7023,Male,31,Caucasian,M,9,neg
7024,Male,49,Caucasian,F,3,neg
7025,Male,24,African-American,F,0,neg
7026,Male,57,African-American,F,28,neg
7027,Male,36,African-American,F,14,neg
7028,Male,43,African-American,F,23,pos
7029,Male,42,African-American,M,0,pos
7030,Male,32,Caucasian,F,4,neg
7031,Male,26,Caucasian,F,1,pos
7032,Male,74,Caucasian,M,0,pos
7033,Male,24,African-American,F,3,neg
7034,Female,24,Hispanic,M,1,pos
7035,Male,22,Other,F,0,pos
7036,Male,33,African-American,M,2,pos
7037,Male,22,African-American,M,1,neg
7038,Male,50,Caucasian,M,4,pos
7039,Female,28,Caucasian,F,7,neg
7040,Female,35,African-American,F,5,neg
7041,Male,33,African-American,F,0,neg
7042,Female,36,African-American,M,1,pos
7043,Male,28,African-American,F,2,neg
7044,Male,63,African-American,F,1,pos
7045,Male,24,African-American,F,11,neg
7046,Female,69,Caucasian,F,5,pos
7047,Male,41,African-American,F,18,neg
7048,Male,44,Caucasian,M,1,pos
7049,Female,29,African-American,F,0,pos
7050,Female,52,Caucasian,M,0,pos
7051,Male,23,African-American,F,1,neg
7052,Female,22,Hispanic,M,0,pos
7053,Male,26,Caucasian,F,0,pos
7054,Male,24,African-American,M,0,neg
7055,Male,45,African-American,M,4,pos
7056,Male,22,Hispanic,F,0,neg
7057,Male,24,African-American,F,4,neg
7058,Female,26,Hispanic,M,1,pos
7059,Male,47,African-American,M,0,pos
7060,Male,20,African-American,F,2,neg
7061,Male,26,African-American,F,0,pos
7062,Male,36,African-American,F,9,neg
7063,Male,33,Caucasian,M,2,neg
7064,Male,52,Caucasian,M,1,pos
7065,Male,51,Caucasian,F,0,pos
7066,Male,20,Caucasian,F,1,neg
7067,Male,47,African-American,F,7,neg
7068,Male,38,Caucasian,M,1,neg
7069,Male,67,Caucasian,F,1,pos
7070,Male,47,African-American,F,1,neg
7071,Male,66,Caucasian,M,0,pos
7072,Male,39,Caucasian,F,0,pos
7073,Female,49,Caucasian,M,2,pos
7074,Female,45,African-American,M,9,neg
7075,Male,22,Asian,M,1,pos
7076,Female,46,Caucasian,F,7,neg
7077,Male,29,African-American,F,15,neg
7078,Male,28,African-American,M,2,neg
7079,Female,22,African-American,F,0,neg
7080,Male,20,African-American,F,1,neg
7081,Male,34,Caucasian,F,5,pos
7082,Male,34,Caucasian,F,13,pos
7083,Male,22,African-American,F,8,neg
7084,Male,25,Caucasian,M,3,neg
7085,Male,27,Caucasian,F,13,neg
7086,Male,34,African-American,F,1,pos
7087,Male,34,Caucasian,F,1,pos
7088,Male,54,African-American,F,10,neg
7089,Male,51,Other,F,0,neg
7090,Female,36,Caucasian,F,5,neg
7091,Male,20,Asian,F,2,neg
7092,Male,30,African-American,F,8,neg
7093,Male,44,Hispanic,M,0,neg
7094,Female,23,African-American,F,1,neg
7095,Male,40,Caucasian,F,0,pos
7096,Male,65,Hispanic,M,2,neg
7097,Female,22,African-American,F,1,pos
7098,Female,27,Caucasian,M,0,neg
7099,Male,23,Hispanic,F,2,pos
7100,Male,25,African-American,F,3,neg
7101,Male,47,African-American,M,14,pos
7102,Female,27,African-American,F,3,neg
7103,Male,38,African-American,M,16,neg
7104,Male,27,African-American,M,0,neg
7105,Male,24,Hispanic,M,0,pos
7106,Male,30,Caucasian,F,4,neg
7107,Male,31,African-American,F,1,pos
7108,Male,33,African-American,M,4,neg
7109,Female,29,African-American,F,2,neg
7110,Male,38,Other,M,0,pos
7111,Male,56,African-American,F,31,neg
7112,Male,26,African-American,F,0,pos
7113,Female,28,African-American,F,5,pos
7114,Male,43,African-American,M,5,pos
7115,Male,29,African-American,F,2,neg
7116,Male,22,African-American,F,1,neg
7117,Male,74,Caucasian,F,2,pos
7118,Male,47,African-American,F,4,neg
7119,Female,42,Caucasian,F,4,neg
7120,Female,43,Caucasian,M,0,pos
7121,Female,28,African-American,M,6,neg
7122,Female,24,African-American,F,0,pos
7123,Male,26,Asian,F,2,neg
7124,Male,56,African-American,M,0,pos
7125,Male,47,Hispanic,M,3,neg
7126,Male,49,Caucasian,F,0,pos
7127,Female,36,Other,M,1,pos
7128,Male,36,Hispanic,F,20,neg
7129,Female,24,Caucasian,F,1,pos
7130,Male,30,African-American,F,3,neg
7131,Male,28,Caucasian,F,11,neg
7132,Female,50,Hispanic,F,1,neg
7133,Female,39,African-American,F,1,neg
7134,Female,26,African-American,F,4,neg
7135,Male,56,African-American,F,4,pos
7136,Male,58,Caucasian,M,8,pos
7137,Male,33,African-American,F,3,pos
7138,Female,31,African-American,F,9,neg
7139,Male,35,African-American,F,18,neg
7140,Male,25,Caucasian,M,5,neg
7141,Male,25,Caucasian,M,7,neg
7142,Male,23,African-American,F,0,pos
7143,Male,20,African-American,F,1,neg
7144,Female,30,Caucasian,F,3,pos
7145,Male,29,Caucasian,F,14,neg
7146,Male,31,Hispanic,M,1,pos
7147,Male,39,Caucasian,M,5,pos
7148,Male,21,African-American,F,0,neg
7149,Male,46,African-American,F,13,neg
7150,Male,44,African-American,F,11,neg
7151,Male,30,Caucasian,F,2,pos
7152,Male,35,African-American,M,12,neg
7153,Male,34,Caucasian,F,4,pos
7154,Male,26,African-American,M,2,pos
7155,Male,51,Caucasian,M,4,pos
7156,Male,36,African-American,M,0,pos
7157,Male,26,Caucasian,M,3,neg
